step,district,population,perimeter,area,polsby_popper
3960,3,817910.0,1117392.5784244952,25948355337.887943,0.2611608873570997
3960,4,826066.0,606274.1033527576,5749953232.110117,0.19657855590644863
3980,2,824230.0,324588.523510476,2335620942.2617517,0.27857741486621496
3980,1,811101.0,2126162.004624814,178962163605.87628,0.4974831549898084
3980,3,822261.0,1088713.1133623566,30974607143.493824,0.3283891223228089
3980,4,814024.0,665681.9869944262,7536284610.57049,0.21371428140084067
4000,2,821646.0,289416.3383529978,1473650897.4820373,0.2210845468502683
4000,1,815138.0,830702.1588865435,27888863211.647366,0.5078670042247077
4000,3,810918.0,2251781.2638250007,119450200594.27359,0.2960358756250918
4000,4,823914.0,1927137.9809575956,70995961598.79933,0.24022482644961177
4020,2,822921.0,435773.62071153487,2930227696.923647,0.19390515684709334
4020,1,822334.0,2222211.1887860587,186398309476.05453,0.47433063348553445
4020,3,812732.0,326711.2622899462,2275195764.3507547,0.2678554105671818
4020,4,813629.0,846667.1253891856,28204943364.87339,0.4944355643180209
4040,2,826083.0,550231.3099289078,6109770946.600276,0.253597048094586
4040,1,816591.0,1703455.1100886704,80086178289.98723,0.3468215276461843
4040,3,811898.0,2536370.988375769,104894048945.01147,0.20489679240554426
4040,4,817044.0,896733.1707138236,28718678120.60333,0.44879482486537364
4060,2,816279.0,965860.5751384955,24086557648.539722,0.3244559347470313
4060,1,813386.0,349915.9560737033,1541682101.0405693,0.15822576386690976
4060,3,824566.0,1049554.9242391817,32050941779.4871,0.3656287335457541
4060,4,817385.0,2056277.9211708158,162129494773.13492,0.48184601164619456
4080,2,821821.0,858660.191961652,28930245796.186405,0.4930822046741731
4080,1,816615.0,2518414.481244277,181390367403.44553,0.35939304520108073
4080,3,816523.0,537247.3857295185,4371664642.37064,0.19033036540701906
4080,4,816657.0,479126.429548946,5116398460.199733,0.28007475676996874
4100,2,816081.0,646634.6567396249,6530770157.307327,0.19627107866563498
4100,1,810248.0,644410.6351155759,7314202728.720595,0.22133569524429658
4100,3,825196.0,2394053.824759652,177691082629.88327,0.3895898887615051
4100,4,820091.0,841269.3984437874,28272620786.29113,0.5020023487055812
4120,2,819202.0,751521.8387061663,11507438276.600922,0.2560385195169654
4120,1,817266.0,856495.9338022037,27311602432.18943,0.46784978574487746
4120,3,820616.0,2075245.644953909,143785948389.89664,0.4195534416877553
4120,4,814532.0,1160674.69091065,37203687203.51537,0.3470362319875424
4140,2,821119.0,770536.7841889539,15888651473.031918,0.3362870554414431
4140,1,818280.0,515820.8709510683,3510790515.7761884,0.16581238252886987
4140,3,809897.0,2064458.6986212065,162401622514.58102,0.47883714222083873
4140,4,822320.0,1016440.2629326503,38007611798.8132,0.4622923703694668
4160,2,810780.0,2250024.4713378195,151241551963.46478,0.3754105784578879
4160,1,821863.0,1256311.9309884792,19527668812.783424,0.155476693676104
4160,3,813593.0,655315.617352301,14950906185.257303,0.43749827418421816
4160,4,825380.0,1047762.5819921134,34088549340.696854,0.39020480633780347
4180,2,809789.0,1164430.6384212275,36465371224.29378,0.33795840754368706
4180,1,824073.0,776068.4104205538,10614990650.986483,0.2214774262591185
4180,3,813593.0,655315.617352301,14950906185.257303,0.43749827418421816
4180,4,824161.0,2098901.5081894896,157777408241.6648,0.4500601520409464
4200,2,820095.0,1054429.5714097116,34601897863.01019,0.39108812525353187
4200,1,817896.0,2270750.6788071496,166135600999.90945,0.4048868440615678
4200,3,812346.0,537224.0135682747,3660474768.428719,0.15938096331206378
4200,4,821279.0,743112.745776013,15410702670.853956,0.3506895984201377
4220,2,823945.0,1074006.922642013,33014718265.857635,0.35966924081463564
4220,1,822451.0,641500.8445300817,14495920589.365055,0.4426507458483119
4220,3,814890.0,1954588.3508517286,134575118481.02818,0.4426536225226099
4220,4,810330.0,1220396.8913896289,37722918965.9514,0.3182826528839602
4240,2,812972.0,1309188.1460410221,50249672721.61194,0.36841641553351506
4240,1,819360.0,2187300.087238283,152089545166.22668,0.3994776483291662
4240,3,824348.0,872043.0841676018,14526484837.217037,0.24004602276674364
4240,4,814936.0,362701.4354671156,2942973577.146645,0.28112384110617966
4260,2,814161.0,997458.5541827483,28226587487.8333,0.35651558692989843
4260,1,813267.0,967095.3568523742,28195705486.01338,0.3788386088936878
4260,3,819276.0,449103.37742164975,2502341465.6423492,0.15590634645995932
4260,4,824912.0,2132187.7915116884,160884041862.7133,0.44470491332626266
4280,2,822676.0,825987.4295100642,28488659682.04318,0.5247289257494939
4280,1,819989.0,314420.64000133506,2115997466.6277747,0.26896942385211714
4280,3,816177.0,2159586.4767739847,177620723692.82568,0.47858854620779806
4280,4,812774.0,819030.5442772117,11583295460.705643,0.21699104017604612
4300,2,812201.0,1337147.2382456344,39441699513.05666,0.27720880505751644
4300,1,823876.0,2107870.369966003,146436307471.17184,0.41416255872080343
4300,3,824502.0,639434.01529574,6987325554.839377,0.21474812072072091
4300,4,811037.0,862836.6150062724,26943343763.134434,0.45478300133371824
4320,2,818736.0,567150.8909771183,4656159896.676094,0.18190327265885933
4320,1,819017.0,894368.5397381787,25998795384.632076,0.40844168755191845
4320,3,813801.0,865084.7158977161,26871200649.78983,0.4512109782141713
4320,4,820062.0,2155817.250588537,162282520371.1043,0.4387910113775736
4340,2,811810.0,757183.7316013486,12086102480.571901,0.26490709345875507
4340,1,820145.0,2045172.1237138174,151081448933.09885,0.4539011428088073
4340,3,813670.0,930881.2328748014,28890151435.811123,0.4189586223716352
4340,4,825991.0,817096.5471248508,27750973452.720417,0.5223256284370378
4360,2,812888.0,1961112.7741329572,130813188324.1742,0.4274213953699729
4360,1,825365.0,862243.193197185,27785103847.632538,0.4696370367382006
4360,3,822718.0,704515.5960413262,18552364372.77404,0.46970794485631817
4360,4,810645.0,1623938.6356952677,42658019757.62157,0.2032690822244383
4380,2,813810.0,468865.34024620976,2759255160.884007,0.15772679118600988
4380,1,821871.0,818807.193082782,28742447006.56119,0.5387289385812959
4380,3,816875.0,779882.9173371827,20808542091.374462,0.4299250021746962
4380,4,819060.0,2158355.6740996563,167498432043.38266,0.451829500623054
4400,2,814830.0,706327.3353978639,5239909535.781048,0.13198410294848076
4400,1,822925.0,701288.3067470035,21753989714.665684,0.5558474117901362
4400,3,811254.0,2375998.6269772467,164926304307.5986,0.3671194725195271
4400,4,822607.0,797953.925282951,27888472744.15699,0.5504006838118259
4420,2,816590.0,1090385.3012272092,18106178803.32275,0.19137124929188898
4420,1,824828.0,2252953.4458551,154489007984.35327,0.3824749645359278
4420,3,816550.0,846567.245158281,21731617736.069828,0.38104739686725647
4420,4,813648.0,1083874.5711295537,25481871778.456444,0.27257318902059974
4440,2,815280.0,837501.0946057256,25628641427.292885,0.4591606713833801
4440,1,822519.0,817703.4897801953,26646690352.279503,0.5007966750603688
4440,3,818260.0,2209283.9129926716,163933339031.45697,0.422059896726829
4440,4,815557.0,530922.4949631762,3600005491.1729355,0.16049103359945796
4460,2,817363.0,817011.5363161727,27885689770.83702,0.5249704737535256
4460,1,823183.0,2144595.6091278945,159887133225.1207,0.43685021598103363
4460,3,817031.0,763589.6803395508,25255172255.46739,0.544302210671826
4460,4,814039.0,686751.4888553432,6780681050.777169,0.18066913335169754
4480,2,812068.0,910377.03612536,26629708400.048195,0.40376966386266006
4480,1,810388.0,968147.942001634,28775706339.205055,0.38579127687251946
4480,3,825936.0,412346.98873196554,2807230735.1571937,0.20747335001124137
4480,4,823224.0,1994822.2383867088,161596030827.79184,0.5103077348609026
4500,2,811501.0,593624.3448070881,4833544539.314224,0.17236622980137215
4500,1,815974.0,860956.9663003879,29061685899.872334,0.4926832297974755
4500,3,824994.0,1958185.8045494845,163068729275.2564,0.5344077591831944
4500,4,819147.0,882976.5783668573,22844716587.759308,0.3682114345637752
4520,2,817768.0,464886.21700681996,3444432399.7299547,0.20027843495621359
4520,1,819919.0,1111227.2601562107,36824715280.462364,0.3747515934193009
4520,3,817528.0,2002990.67883725,151294688500.67822,0.4738879755487281
4520,4,816401.0,919017.5131624504,28244840121.331753,0.42024389175858107
4540,2,819489.0,2101328.64406568,162503721022.82507,0.4624717539025868
4540,1,817364.0,409106.59070278844,2317021298.290962,0.17396702546211493
4540,3,823158.0,900405.5610386459,26832314910.68974,0.4159026323148056
4540,4,811605.0,886896.0093767267,28155619070.396523,0.44981045262081726
4560,2,825391.0,2358706.8726040097,159944202551.31772,0.3612687713421202
4560,1,823019.0,923600.3315084046,23864103599.919006,0.351549779203197
4560,3,809878.0,862933.9243361531,28236455884.427586,0.47650225890152903
4560,4,813328.0,768764.6745169656,7763914266.538001,0.16508353396782263
4580,2,814408.0,693591.8746177071,14928484487.982615,0.3899577821203299
4580,1,823055.0,1202023.9802654968,38408224618.21005,0.3340471978625065
4580,3,819357.0,2372881.684195597,159441905749.19595,0.35584443018615014
4580,4,814796.0,679900.9153947722,7030061446.813714,0.1911075008855415
4600,2,822900.0,1024098.2734046793,26485871294.254486,0.3173517229148042
4600,1,815360.0,2049797.5558719295,162612342099.53964,0.4863416088213675
4600,3,821878.0,377946.88282343297,2054619219.6193542,0.18075056969884562
4600,4,811478.0,874710.6202693837,28655843688.788834,0.4706458835089088
4620,2,822372.0,675595.6293825527,8885102974.74713,0.24462377666710705
4620,1,814204.0,944336.5826663879,29123032325.070663,0.41038627520720183
4620,3,810589.0,2139645.029526478,158347159053.89944,0.4346469952292053
4620,4,824451.0,912980.1373844731,23453381948.485085,0.3535840629554811
4640,2,811263.0,718232.6788809402,15905557649.739536,0.38746139852310024
4640,1,818922.0,1414438.1378966342,40231895481.29081,0.25270418991314203
4640,3,816928.0,910601.2068682548,15915211226.722378,0.24119362671080352
4640,4,824503.0,2225969.261861146,147756011944.44955,0.37472847770762796
4660,2,812817.0,2164162.4761205465,159459311042.11795,0.42783865677590704
4660,1,823285.0,833745.3076851037,28297149192.781246,0.5115472368425423
4660,3,824657.0,226517.67349191755,1134575486.779157,0.2778683455510722
4660,4,810857.0,998066.7799562209,30917640580.523933,0.39002909651926954
4680,2,811612.0,2551393.8150348943,161800851596.04507,0.31234579984429867
4680,1,812838.0,797008.799855084,10630525136.527813,0.2102995530750856
4680,3,823571.0,807255.7179393593,27651262966.340958,0.533215268275199
4680,4,823595.0,861566.2480469662,19726036603.28842,0.3339430001073688
4700,2,822489.0,2057037.8467364616,165840409834.80203,0.49251069069096937
4700,1,814444.0,866389.2612564305,23140671923.056343,0.38740008163498035
4700,3,820677.0,932204.2940118976,29251911060.438522,0.4230015026397767
4700,4,814006.0,362965.1008346573,1575683483.9053884,0.1502965832646577
4720,2,813890.0,569000.1878860774,6780043869.905464,0.2631585885383126
4720,1,819758.0,2364728.2132789735,182484997812.24692,0.4100856428739033
4720,3,824615.0,902982.5351133347,28286841254.097546,0.43594893004115853
4720,4,813353.0,357983.39278397174,2256793365.952341,0.22129719085556876
4740,2,823756.0,2555514.5844829353,173108185887.72717,0.3330970154898132
4740,1,814867.0,781448.1359989769,16023106878.95964,0.3297283386876474
4740,3,817654.0,476313.47823031154,4348237713.081022,0.24084487020984366
4740,4,815339.0,1078671.9315870462,26329145822.434464,0.2843595890216238
4760,2,823379.0,2096549.9667382147,127066685094.01993,0.36327133471608775
4760,1,821034.0,1276044.526006091,34945432822.84876,0.26969235165939287
4760,3,813356.0,857132.5515392434,24669729104.818718,0.4219667852097402
4760,4,813847.0,884773.5171634359,33126829280.514893,0.5317720459099239
4780,2,817783.0,840244.2597042613,27934724126.54476,0.49721376405439094
4780,1,819996.0,854578.2968091714,10528173722.512314,0.18115869698890757
4780,3,819572.0,830867.049872334,28034676964.292732,0.5103197162880349
4780,4,814265.0,2063108.3612230346,153311101488.8525,0.45262588777707297
4800,2,814629.0,859764.052226193,27461530231.373436,0.4668485691852562
4800,1,823234.0,469906.7870454119,3505056958.1023974,0.19947180073046805
4800,3,813994.0,1178857.872164074,27420035045.00619,0.24794478235145795
4800,4,819759.0,2209641.976448082,161422054067.72028,0.4154597067141886
4820,2,819935.0,910441.2206305487,28567814022.418037,0.43309487962115273
4820,1,816237.0,246062.5412869266,1279438234.47451,0.26554503090374126
4820,3,818443.0,935660.5961123512,27969209822.341736,0.4014702611964617
4820,4,817001.0,2030443.3027563964,161992214222.968,0.493767239369323
4840,2,816601.0,849961.7892287179,27368917249.584015,0.47606765581708055
4840,1,817851.0,1006862.8263977234,30024489073.12383,0.37217301092368804
4840,3,812043.0,2086679.938155334,160587674790.48874,0.4634580100259536
4840,4,825121.0,336653.1169821288,1827595189.00567,0.20263972643488368
4860,2,814080.0,2022691.5632109032,161291505233.81958,0.495406879289913
4860,1,822536.0,454798.71832484193,2551715697.940054,0.155025694329914
4860,3,810458.0,1082656.7370030528,27072863545.21354,0.2902434935958472
4860,4,824542.0,870068.752324011,28892591825.228985,0.47961109684405495
4880,2,813182.0,357949.8710555602,1809013961.6517725,0.17742195569097344
4880,1,813645.0,963613.6258242681,30472137859.512947,0.4123888586419247
4880,3,822158.0,2048075.438875347,154179360147.32098,0.46189600307834033
4880,4,822631.0,1151520.3190200683,33348164333.71647,0.31603747670070886
4900,2,817303.0,2218384.8690236844,179941959502.54654,0.459482019017632
4900,1,825045.0,284372.5116949825,1591837363.4065173,0.24736219753304392
4900,3,817413.0,608496.2729410185,5656481278.236414,0.19197309782281102
4900,4,811855.0,926659.3382545521,32618398158.01273,0.47734489290359494
4920,2,820284.0,819273.8765779007,27739219000.175667,0.5193329512082742
4920,1,813618.0,220582.56267490386,756728192.9585204,0.19543728582160738
4920,3,812839.0,2225751.0712430663,151401743016.609,0.38404981204106636
4920,4,824875.0,1425545.6301249024,39910986092.45903,0.2467971134597986
4940,2,822626.0,2134902.2393210223,157835640816.9119,0.4351700082910147
4940,1,818696.0,1337177.1989453111,31720627289.341125,0.22293266411429363
4940,3,810632.0,230838.87622850997,1155061339.2198102,0.2723936688102271
4940,4,819662.0,830098.0881609705,29097346856.729435,0.5306454294292215
4960,2,819614.0,810952.6710347089,27972803180.272625,0.5345087714004777
4960,1,822023.0,424390.89615690074,2717611370.664998,0.18961168469028444
4960,3,811057.0,2090790.4417666355,136454484629.78471,0.39226238583554923
4960,4,818922.0,1447060.416823444,52663777121.4799,0.31604472082263724
4980,2,820146.0,850078.9279518643,28991834322.741653,0.5041584567729551
4980,1,818669.0,2123901.4012783905,175426530791.0605,0.4886933575671994
4980,3,811367.0,747296.8726632451,12625486358.656893,0.28410027324507287
4980,4,821434.0,379112.6953721177,2764824829.743211,0.24173572038300087
5000,2,823530.0,903791.7454924358,28396125776.557045,0.4368498733518686
5000,1,811391.0,2066795.1648804233,164002158276.265,0.48246360067499794
5000,3,818679.0,907728.9414340167,25998843311.288647,0.39650760894512455
5000,4,818016.0,290646.02602623287,1411548938.0915663,0.20997956182592695
5020,2,817794.0,629827.4148143656,5744626962.360249,0.1819820593682381
5020,1,813204.0,1228546.8028381104,49769908403.58773,0.41437475920693523
5020,3,816862.0,2113001.526091274,162184317398.46106,0.45647720997970126
5020,4,823756.0,309619.1910259193,2109823537.7932324,0.2765669332548999
5040,2,822773.0,2397207.4469645116,180549796356.23428,0.39481680580078327
5040,1,813184.0,967165.5903587968,33765771774.01733,0.45361235091319313
5040,3,820628.0,534587.3100460643,4513505531.897644,0.19846619910713512
5040,4,815031.0,194796.04008056957,979602640.0529742,0.3244139813150357
5060,2,813223.0,890811.7435354277,22764081884.41194,0.360485778261475
5060,1,821456.0,2151695.334239685,160991452113.4197,0.43696950067063867
5060,3,815001.0,954946.390979208,24149418276.328716,0.3327810243677632
5060,4,821936.0,681373.0655659398,11903724028.041859,0.3221979624633548
5080,2,824958.0,935866.4871398429,24819037237.422222,0.3560959245183097
5080,1,819083.0,2123834.6942437654,161139200545.9537,0.44892071573831577
5080,3,810130.0,987730.5775347609,23323795433.579967,0.30042224730939304
5080,4,817445.0,785851.0877453038,10526643085.246368,0.21419989066071995
5100,2,817191.0,301030.2692174386,2120651634.3017735,0.29407551182553576
5100,1,813422.0,902180.04789748,30587741395.414246,0.4722487720009706
